COG_ID	category	name	truth	fn04_input	fn04_post	fn04_present	fn04_state	fn06_input	fn06_post	fn06_present	fn06_state	fn08_input	fn08_post	fn08_present	fn08_state
COG0207	F	Thymidylate synthase	1	0	0.0690	0	gap	1	0.8885	1	kept	0	0.5918	1	recovered
COG0208	F	Ribonucleotide reductase beta subunit, ferritin-like domain	1	1	0.9999	1	kept	1	0.9938	1	kept	0	0.9596	1	recovered
COG0209	F	Ribonucleotide reductase alpha subunit	1	0	0.9997	1	recovered	0	0.9983	1	recovered	0	0.9973	1	recovered
COG0210	L	Superfamily I DNA or RNA helicase	1	0	0.9992	1	recovered	0	0.9990	1	recovered	1	0.9980	1	kept
COG0211	J	Ribosomal protein L27	1	1	0.9995	1	kept	0	0.9900	1	recovered	0	0.9612	1	recovered
COG0212	H	5-formyltetrahydrofolate cyclo-ligase	1	0	0.9859	1	recovered	1	0.9990	1	kept	0	0.9679	1	recovered
COG0213	F	Thymidine phosphorylase	1	0	0.5760	1	recovered	1	0.9074	1	kept	0	0.7146	1	recovered
COG0214	H	Pyridoxal 5'-phosphate synthase subunit PdxS	0	0	0.0068	0	absent	0	0.0186	0	absent	0	0.1867	0	absent
COG0215	J	Cysteinyl-tRNA synthetase	1	0	0.9916	1	recovered	0	0.9873	1	recovered	0	0.9803	1	recovered
COG0216	J	Protein chain release factor RF1	1	0	0.9928	1	recovered	1	0.9988	1	kept	0	0.9838	1	recovered
COG0217	KJ	Transcriptional and/or translational regulatory protein YebC/TACO1	1	1	0.9998	1	kept	1	0.9992	1	kept	0	0.9787	1	recovered
COG0218	D	GTP-binding protein EngB required for normal cell division	1	1	0.9994	1	kept	0	0.9895	1	recovered	0	0.8213	1	recovered
COG0219	J	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	1	1	0.9999	1	kept	1	0.9999	1	kept	0	0.9750	1	recovered
COG0220	J	tRNA G46 N7-methylase TrmB	1	1	1.0000	1	kept	1	0.9998	1	kept	0	0.9677	1	recovered
COG0221	C	Inorganic pyrophosphatase	1	0	0.9718	1	recovered	1	0.9802	1	kept	1	0.9827	1	kept
COG0222	J	Ribosomal protein L7/L12	1	1	0.9996	1	kept	1	0.9979	1	kept	0	0.9608	1	recovered
COG0223	J	Methionyl-tRNA formyltransferase	1	0	0.9812	1	recovered	0	0.9916	1	recovered	0	0.9788	1	recovered
COG0224	C	FoF1-type ATP synthase, gamma subunit	1	1	0.9989	1	kept	0	0.8468	1	recovered	1	0.9903	1	kept
COG0225	O	Peptide methionine sulfoxide reductase MsrA	1	1	1.0000	1	kept	0	0.9997	1	recovered	0	0.9971	1	recovered
COG0226	P	ABC-type phosphate transport system, periplasmic component	1	0	0.9997	1	recovered	0	0.9990	1	recovered	0	0.9806	1	recovered
COG0227	J	Ribosomal protein L28	1	1	0.9997	1	kept	0	0.9745	1	recovered	0	0.9310	1	recovered
COG0228	J	Ribosomal protein S16	1	0	0.9913	1	recovered	1	0.9985	1	kept	0	0.9882	1	recovered
COG0229	O	Peptide methionine sulfoxide reductase MsrB	1	0	0.9299	1	recovered	0	0.8319	1	recovered	0	0.5902	1	recovered
COG0230	J	Ribosomal protein L34	1	1	0.9982	1	kept	0	0.9139	1	recovered	0	0.8880	1	recovered
COG0231	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	1	1	0.9997	1	kept	0	0.9897	1	recovered	1	0.9897	1	kept
COG0232	F	dGTP triphosphohydrolase	1	0	0.6918	1	recovered	0	0.9400	1	recovered	0	0.7514	1	recovered
COG0233	J	Ribosome recycling factor	1	0	0.9953	1	recovered	1	0.9992	1	kept	0	0.9863	1	recovered
COG0234	O	Co-chaperonin GroES (HSP10)	1	0	0.9948	1	recovered	0	0.9725	1	recovered	0	0.9588	1	recovered
COG0235	EG	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	1	1	0.9997	1	kept	0	0.9791	1	recovered	0	0.6008	1	recovered
COG0236	I	Acyl carrier protein	1	0	0.9983	1	recovered	0	0.9924	1	recovered	0	0.9833	1	recovered
COG0237	H	Dephospho-CoA kinase	1	1	0.9998	1	kept	0	0.9926	1	recovered	1	0.9947	1	kept
COG0238	J	Ribosomal protein S18	1	0	0.9912	1	recovered	0	0.9708	1	recovered	0	0.9789	1	recovered
COG0239	DP	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	1	1	0.9967	1	kept	1	0.9973	1	kept	0	0.5105	1	recovered
COG0240	C	Glycerol-3-phosphate dehydrogenase	1	1	0.9999	1	kept	0	0.9939	1	recovered	1	0.9990	1	kept
COG0241	E	Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily	1	0	0.9236	1	recovered	0	0.9111	1	recovered	0	0.7950	1	recovered
COG0242	J	Peptide deformylase	1	0	0.9990	1	recovered	1	0.9993	1	kept	0	0.9829	1	recovered
COG0243	C	Anaerobic selenocysteine-containing dehydrogenase	1	1	0.9999	1	kept	0	0.9994	1	recovered	1	0.9966	1	kept
COG0244	J	Ribosomal protein L10	1	1	0.9995	1	kept	0	0.9739	1	recovered	0	0.9642	1	recovered
COG0245	I	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1	0	0.8884	1	recovered	1	0.9985	1	kept	0	0.8576	1	recovered
COG0246	G	Mannitol-1-phosphate/altronate dehydrogenases	1	1	0.9981	1	kept	0	0.5845	1	recovered	0	0.1684	0	gap
COG0247	C	Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF	1	1	1.0000	1	kept	0	0.9994	1	recovered	0	0.9871	1	recovered
COG0248	FT	Exopolyphosphatase/pppGpp-phosphohydrolase	1	1	0.9997	1	kept	0	0.9877	1	recovered	1	0.9970	1	kept
COG0249	L	DNA mismatch repair ATPase MutS	1	1	0.9988	1	kept	1	0.9990	1	kept	1	0.9964	1	kept
COG0250	K	Transcription termination/antitermination protein NusG	1	0	0.9955	1	recovered	0	0.9890	1	recovered	0	0.9731	1	recovered
COG0251	V	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	1	1	1.0000	1	kept	1	0.9996	1	kept	0	0.9928	1	recovered
COG0252	JE	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	1	1	0.9999	1	kept	0	0.9937	1	recovered	0	0.9492	1	recovered
COG0253	E	Diaminopimelate epimerase	1	1	0.9999	1	kept	0	0.9848	1	recovered	1	0.9737	1	kept
COG0254	J	Ribosomal protein L31	1	0	0.9957	1	recovered	1	0.9986	1	kept	1	0.9963	1	kept
COG0255	J	Ribosomal protein L29	1	1	0.9998	1	kept	1	0.9989	1	kept	0	0.9698	1	recovered
COG0256	J	Ribosomal protein L18	1	1	0.9997	1	kept	0	0.9773	1	recovered	0	0.9751	1	recovered
COG0257	J	Ribosomal protein L36	1	1	0.9274	1	kept	0	0.4245	0	gap	1	0.9584	1	kept
COG0258	L	5'-3' exonuclease Xni/ExoIX (flap endonuclease)	1	1	0.9999	1	kept	0	0.9842	1	recovered	0	0.9797	1	recovered
COG0259	H	Pyridoxine/pyridoxamine 5'-phosphate oxidase	1	0	0.9700	1	recovered	0	0.9138	1	recovered	0	0.8664	1	recovered
COG0260	E	Leucyl aminopeptidase	1	1	0.9999	1	kept	0	0.9969	1	recovered	0	0.9982	1	recovered
COG0261	J	Ribosomal protein L21	1	1	0.9997	1	kept	0	0.9939	1	recovered	0	0.9789	1	recovered
COG0262	H	Dihydrofolate reductase	1	0	0.9923	1	recovered	1	0.9998	1	kept	0	0.9761	1	recovered
COG0263	E	Glutamate 5-kinase	1	0	0.9967	1	recovered	1	0.9998	1	kept	1	0.9963	1	kept
COG0264	J	Translation elongation factor EF-Ts	1	0	0.9951	1	recovered	1	0.9993	1	kept	0	0.9807	1	recovered
COG0265	O	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	1	0	0.9945	1	recovered	0	0.9869	1	recovered	0	0.9576	1	recovered
COG0266	L	Formamidopyrimidine-DNA glycosylase	1	1	0.9999	1	kept	1	0.9996	1	kept	1	0.9986	1	kept
COG0267	J	Ribosomal protein L33	1	1	0.9955	1	kept	1	0.9778	1	kept	0	0.8001	1	recovered
COG0268	J	Ribosomal protein S20	1	1	0.9996	1	kept	0	0.9753	1	recovered	0	0.9730	1	recovered
COG0269	G	3-keto-L-gulonate-6-phosphate decarboxylase	1	1	0.8850	1	kept	0	0.0386	0	gap	1	0.2573	0	gap
COG0270	L	DNA-cytosine methylase	1	1	0.9945	1	kept	0	0.9612	1	recovered	0	0.6134	1	recovered
COG0271	KT	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation	1	1	0.0182	0	gap	0	0.0123	0	gap	1	0.0020	0	gap
COG0272	L	NAD-dependent DNA ligase	1	0	0.9971	1	recovered	0	0.9967	1	recovered	1	0.9922	1	kept
COG0274	F	Deoxyribose-phosphate aldolase	1	1	0.9999	1	kept	0	0.9391	1	recovered	1	0.9859	1	kept
COG0275	J	16S rRNA C1402 N4-methylase RsmH	1	0	0.9834	1	recovered	0	0.9927	1	recovered	1	0.9934	1	kept
COG0276	H	Protoheme ferro-lyase (ferrochelatase)	1	0	0.9958	1	recovered	0	0.9731	1	recovered	0	0.9965	1	recovered
COG0277	C	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	1	0	0.9998	1	recovered	1	0.9998	1	kept	0	0.9529	1	recovered
COG0278	O	Glutaredoxin-related protein	1	1	0.1688	0	gap	1	0.1966	0	gap	0	0.0013	0	gap
COG0279	G	Phosphoheptose isomerase	1	1	0.9887	1	kept	0	0.9341	1	recovered	1	0.8986	1	kept
COG0280	C	Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)	1	1	0.9999	1	kept	0	0.9963	1	recovered	0	0.9818	1	recovered
COG0281	C	Malic enzyme	1	1	0.9995	1	kept	0	0.8741	1	recovered	0	0.7414	1	recovered
COG0282	C	Acetate kinase	1	0	0.9971	1	recovered	0	0.9952	1	recovered	0	0.9134	1	recovered
COG0283	F	Cytidylate kinase	1	1	0.9957	1	kept	1	0.9939	1	kept	0	0.9124	1	recovered
COG0284	F	Orotidine-5'-phosphate decarboxylase	1	1	0.9992	1	kept	0	0.9824	1	recovered	0	0.9855	1	recovered
COG0285	H	Folylpolyglutamate synthase/Dihydropteroate synthase	1	1	0.9998	1	kept	0	0.9928	1	recovered	0	0.9905	1	recovered
COG0286	V	Type I restriction-modification system, DNA methylase subunit	1	1	0.9993	1	kept	0	0.9353	1	recovered	0	0.8868	1	recovered
COG0287	E	Prephenate dehydrogenase	1	1	0.9990	1	kept	1	0.9907	1	kept	0	0.8597	1	recovered
COG0288	P	Carbonic anhydrase	1	0	0.9995	1	recovered	1	0.9994	1	kept	0	0.9727	1	recovered
COG0289	E	4-hydroxy-tetrahydrodipicolinate reductase	1	1	0.9996	1	kept	1	0.9977	1	kept	0	0.9731	1	recovered
COG0290	J	Translation initiation factor IF-3	1	1	0.9997	1	kept	1	0.9989	1	kept	1	0.9934	1	kept
COG0291	J	Ribosomal protein L35	1	0	0.9958	1	recovered	1	0.9991	1	kept	0	0.9738	1	recovered
COG0292	J	Ribosomal protein L20	1	1	0.9996	1	kept	0	0.9880	1	recovered	0	0.9880	1	recovered
COG0293	J	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	1	0	0.6969	1	recovered	1	0.9927	1	kept	0	0.2992	0	gap
COG0294	H	Dihydropteroate synthase	1	0	0.9650	1	recovered	0	0.9619	1	recovered	0	0.9504	1	recovered
COG0295	F	Cytidine deaminase	1	1	0.9958	1	kept	0	0.8010	1	recovered	0	0.7493	1	recovered
COG0296	G	1,4-alpha-glucan branching enzyme	1	1	0.9998	1	kept	1	0.9989	1	kept	0	0.9403	1	recovered
COG0297	G	Glycogen synthase	1	0	0.9923	1	recovered	1	0.9963	1	kept	0	0.7571	1	recovered
COG0298	O	Hydrogenase maturation factor HybG, HypC/HupF family	1	1	0.9992	1	kept	1	0.9931	1	kept	0	0.0175	0	gap
COG0299	F	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	1	1	0.9996	1	kept	0	0.9897	1	recovered	0	0.9587	1	recovered
COG0300	R	Short-chain dehydrogenase	1	0	0.9706	1	recovered	1	0.9912	1	kept	0	0.6894	1	recovered
COG0301	HJ	Adenylyl- and sulfurtransferase ThiI (thiamine and tRNA 4-thiouridine biosynthesis)	1	0	0.0362	0	gap	1	0.9957	1	kept	0	0.0634	0	gap
COG0302	H	GTP cyclohydrolase I	1	0	0.3385	0	gap	1	0.8422	1	kept	0	0.8023	1	recovered
COG0303	H	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	1	0	0.9999	1	recovered	1	1.0000	1	kept	0	0.9827	1	recovered
COG0304	IQ	3-oxoacyl-(acyl-carrier-protein) synthase	1	0	0.9989	1	recovered	1	0.9997	1	kept	1	0.9995	1	kept
COG0305	L	Replicative DNA helicase	1	1	0.9997	1	kept	0	0.9948	1	recovered	0	0.9924	1	recovered
COG0306	P	Phosphate/sulfate permease	1	0	0.9978	1	recovered	0	0.5963	1	recovered	0	0.9527	1	recovered
COG0307	H	Riboflavin synthase alpha chain	1	0	0.9970	1	recovered	1	0.9996	1	kept	0	0.9486	1	recovered
COG0308	E	Aminopeptidase N, contains DUF3458 domain	1	1	0.9995	1	kept	0	0.9683	1	recovered	1	0.9959	1	kept
COG0309	O	Carbamoyl dehydratase HypE (hydrogenase maturation factor)	1	1	0.9973	1	kept	0	0.9147	1	recovered	0	0.0404	0	gap
COG0310	P	ABC-type Co2+ transport system, permease component	0	0	0.7512	1	FP	0	0.5221	1	FP	0	0.0777	0	absent
COG0311	H	Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase)	0	0	0.0246	0	absent	0	0.0356	0	absent	0	0.0949	0	absent
COG0312	R	Zn-dependent protease PmbA/TldA or its inactivated homolog	1	1	0.7067	1	kept	0	0.0056	0	gap	0	0.0139	0	gap
COG0313	J	16S rRNA C1402 (ribose-2'-O) methylase RsmI	1	0	0.9995	1	recovered	1	0.9991	1	kept	0	0.9755	1	recovered
COG0314	H	Molybdopterin synthase catalytic subunit MoaE	1	0	0.9610	1	recovered	1	0.9932	1	kept	0	0.6456	1	recovered
COG0315	H	Molybdenum cofactor biosynthesis enzyme MoaC	1	0	0.9945	1	recovered	0	0.9857	1	recovered	0	0.8996	1	recovered
COG0316	O	Fe-S cluster assembly iron-binding protein IscA	1	1	0.9978	1	kept	1	0.9956	1	kept	0	0.9079	1	recovered
COG0317	TK	(p)ppGpp synthase/hydrolase, HD superfamily	1	1	0.9999	1	kept	0	0.9969	1	recovered	0	0.9896	1	recovered
COG0318	I	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	1	1	1.0000	1	kept	1	1.0000	1	kept	0	0.9946	1	recovered
COG0319	J	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	1	0	0.9801	1	recovered	0	0.9874	1	recovered	0	0.9937	1	recovered
COG0320	H	Lipoate synthase	1	1	0.9993	1	kept	0	0.9439	1	recovered	0	0.9253	1	recovered
COG0321	H	Lipoate-protein ligase B	1	0	0.9941	1	recovered	0	0.9557	1	recovered	1	0.9906	1	kept
COG0322	L	Excinuclease UvrABC, nuclease subunit	1	0	0.9987	1	recovered	0	0.9927	1	recovered	0	0.9888	1	recovered
COG0323	L	DNA mismatch repair ATPase MutL	1	0	0.9819	1	recovered	0	0.9910	1	recovered	0	0.9232	1	recovered
COG0324	J	tRNA A37 N6-isopentenylltransferase MiaA	1	0	0.9907	1	recovered	0	0.9807	1	recovered	0	0.9824	1	recovered
COG0325	H	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family	1	1	0.9993	1	kept	1	0.9992	1	kept	0	0.9711	1	recovered
COG0326	O	Molecular chaperone, HSP90 family	1	1	0.9999	1	kept	0	0.9984	1	recovered	0	0.9596	1	recovered
COG0327	H	Putative GTP cyclohydrolase 1 type 2, NIF3 family	1	0	0.9809	1	recovered	0	0.9674	1	recovered	0	0.9575	1	recovered
COG0328	L	Ribonuclease HI	1	1	0.9999	1	kept	0	0.9923	1	recovered	0	0.9554	1	recovered
COG0329	EM	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	1	1	1.0000	1	kept	1	0.9998	1	kept	0	0.9946	1	recovered
COG0330	O	Regulator of protease activity HflC, stomatin/prohibitin superfamily	1	0	0.9992	1	recovered	0	0.9982	1	recovered	1	0.9989	1	kept
COG0331	I	Malonyl CoA-acyl carrier protein transacylase	1	0	0.9925	1	recovered	0	0.9588	1	recovered	0	0.9770	1	recovered
COG0332	I	3-oxoacyl-[acyl-carrier-protein] synthase III	1	1	1.0000	1	kept	1	0.9998	1	kept	0	0.9940	1	recovered
COG0333	J	Ribosomal protein L32	1	1	0.9984	1	kept	0	0.9857	1	recovered	0	0.9106	1	recovered
COG0334	E	Glutamate dehydrogenase/leucine dehydrogenase	1	1	0.9987	1	kept	1	0.9986	1	kept	0	0.9911	1	recovered
COG0335	J	Ribosomal protein L19	1	0	0.9852	1	recovered	0	0.9919	1	recovered	0	0.9796	1	recovered
COG0336	J	tRNA G37 N-methylase TrmD	1	1	0.9997	1	kept	1	0.9994	1	kept	0	0.9787	1	recovered
COG0337	E	3-dehydroquinate synthetase	1	0	0.9679	1	recovered	1	0.9955	1	kept	0	0.9312	1	recovered
COG0338	L	DNA-adenine methylase	1	1	0.8799	1	kept	0	0.1354	0	gap	0	0.0575	0	gap
COG0339	O	Zn-dependent oligopeptidase, M3 family	1	1	0.9931	1	kept	0	0.5701	1	recovered	1	0.9937	1	kept
COG0340	H	Biotin-(acetyl-CoA carboxylase) ligase	1	1	0.9997	1	kept	0	0.9811	1	recovered	0	0.9908	1	recovered
COG0341	U	Preprotein translocase subunit SecF	1	1	0.9999	1	kept	1	0.9995	1	kept	1	0.9978	1	kept
COG0342	U	Preprotein translocase subunit SecD	1	0	0.9916	1	recovered	0	0.9741	1	recovered	0	0.8387	1	recovered
COG0343	J	Queuine/archaeosine tRNA-ribosyltransferase	1	1	0.9999	1	kept	0	0.9967	1	recovered	0	0.9796	1	recovered
COG0344	I	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	1	1	0.9971	1	kept	1	0.9899	1	kept	0	0.7337	1	recovered
COG0345	E	Pyrroline-5-carboxylate reductase	1	0	0.9983	1	recovered	0	0.9940	1	recovered	0	0.9839	1	recovered
COG0346	Q	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	1	0	1.0000	1	recovered	1	1.0000	1	kept	0	0.9811	1	recovered
COG0347	TE	Nitrogen regulatory protein PII	1	1	0.9928	1	kept	0	0.8482	1	recovered	0	0.3145	0	gap
COG0348	C	Polyferredoxin NapH	1	0	0.9868	1	recovered	1	0.9984	1	kept	0	0.7922	1	recovered
COG0349	J	Ribonuclease D	1	1	0.9914	1	kept	0	0.9831	1	recovered	0	0.8836	1	recovered
COG0350	L	DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase)	1	1	1.0000	1	kept	0	0.9921	1	recovered	1	0.9971	1	kept
COG0351	H	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	1	0	0.9987	1	recovered	1	0.9993	1	kept	0	0.8992	1	recovered
COG0352	H	Thiamine monophosphate synthase	1	0	0.9949	1	recovered	0	0.9967	1	recovered	0	0.8144	1	recovered
COG0353	L	Recombinational DNA repair protein RecR	1	1	0.9996	1	kept	1	0.9972	1	kept	0	0.9562	1	recovered
COG0354	O	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters	1	0	0.0082	0	gap	0	0.0076	0	gap	1	0.4946	0	gap
COG0355	C	FoF1-type ATP synthase, epsilon subunit	1	0	0.9801	1	recovered	0	0.8990	1	recovered	1	0.9918	1	kept
COG0356	C	FoF1-type ATP synthase, membrane subunit a	1	0	0.9977	1	recovered	0	0.9807	1	recovered	0	0.9882	1	recovered
COG0357	J	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	1	0	0.9940	1	recovered	0	0.9825	1	recovered	1	0.9988	1	kept
COG0358	L	DNA primase (bacterial type)	1	0	0.9989	1	recovered	0	0.9948	1	recovered	0	0.9890	1	recovered
COG0359	J	Ribosomal protein L9	1	0	0.9913	1	recovered	0	0.9842	1	recovered	0	0.9910	1	recovered
COG0360	J	Ribosomal protein S6	1	0	0.9829	1	recovered	0	0.9688	1	recovered	1	0.9944	1	kept
COG0361	J	Translation initiation factor IF-1	1	0	0.9960	1	recovered	0	0.9899	1	recovered	1	0.9960	1	kept
COG0362	G	6-phosphogluconate dehydrogenase	1	1	0.9895	1	kept	0	0.7759	1	recovered	0	0.6548	1	recovered
COG0363	G	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	1	0	0.9966	1	recovered	0	0.9673	1	recovered	0	0.9280	1	recovered
COG0364	G	Glucose-6-phosphate 1-dehydrogenase	1	0	0.9848	1	recovered	1	0.9731	1	kept	0	0.8183	1	recovered
COG0365	I	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	1	0	0.8177	1	recovered	1	0.9906	1	kept	0	0.6569	1	recovered
COG0366	G	Glycosidase/amylase (phosphorylase)	1	0	0.9886	1	recovered	0	0.9698	1	recovered	1	0.9865	1	kept
COG0367	E	Asparagine synthetase B (glutamine-hydrolyzing)	1	0	0.5515	1	recovered	0	0.4223	0	gap	0	0.1818	0	gap
COG0368	H	Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	1	0	0.9991	1	recovered	0	0.9938	1	recovered	0	0.1625	0	gap
COG0369	FP	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases	1	1	1.0000	1	kept	0	0.9988	1	recovered	0	0.9548	1	recovered
COG0370	P	Fe2+ transporter FeoB	1	1	0.9991	1	kept	0	0.9951	1	recovered	1	0.9967	1	kept
COG0371	C	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	1	0	0.6386	1	recovered	0	0.3134	0	gap	1	0.9069	1	kept
COG0372	C	Citrate synthase	1	0	0.9952	1	recovered	1	0.9995	1	kept	0	0.9936	1	recovered
COG0373	H	Glutamyl-tRNA reductase	1	1	1.0000	1	kept	0	0.9965	1	recovered	0	0.9756	1	recovered
COG0374	C	Ni,Fe-hydrogenase I large subunit	1	0	0.9628	1	recovered	1	0.9937	1	kept	0	0.0388	0	gap
COG0375	O	Hydrogenase maturation factor HypA/HybF, metallochaperone involved in Ni insertion	1	1	0.9994	1	kept	0	0.8748	1	recovered	0	0.0922	0	gap
COG0376	P	Catalase (peroxidase I)	1	1	0.9590	1	kept	1	0.9782	1	kept	0	0.1509	0	gap
COG0377	C	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	1	1	0.9953	1	kept	1	0.9921	1	kept	0	0.6619	1	recovered
COG0378	O	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	1	1	0.9999	1	kept	0	0.9858	1	recovered	0	0.2383	0	gap
COG0379	H	Quinolinate synthase	1	0	0.9823	1	recovered	0	0.9833	1	recovered	0	0.9601	1	recovered
COG0380	G	Trehalose-6-phosphate synthase, GT20 family	1	0	0.1485	0	gap	1	0.7027	1	kept	0	0.1205	0	gap
COG0381	M	UDP-N-acetylglucosamine 2-epimerase	1	0	0.7477	1	recovered	0	0.8381	1	recovered	0	0.4545	0	gap
COG0382	H	4-hydroxybenzoate polyprenyltransferase	1	1	0.9986	1	kept	1	0.9877	1	kept	1	0.9957	1	kept
COG0383	G	Alpha-mannosidase	0	0	0.0879	0	absent	0	0.0142	0	absent	0	0.0073	0	absent
COG0384	R	Predicted epimerase YddE/YHI9, PhzF superfamily	1	1	0.9992	1	kept	0	0.7969	1	recovered	0	0.2809	0	gap
COG0385	R	Predicted Na+-dependent transporter YfeH	1	1	0.9932	1	kept	0	0.9102	1	recovered	0	0.8129	1	recovered
COG0386	VI	Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides	1	1	0.9995	1	kept	0	0.8195	1	recovered	0	0.3793	0	gap
COG0387	P	Cation (Ca2+/Na+/K+)/H+ antiporter ChaA	1	1	0.9241	1	kept	0	0.0102	0	gap	0	0.2630	0	gap
COG0388	C	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate	1	1	0.9999	1	kept	0	0.9905	1	recovered	0	0.9410	1	recovered
COG0389	L	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	1	1	0.9999	1	kept	1	1.0000	1	kept	0	0.9766	1	recovered
COG0390	P	ABC-type iron transport system FetAB, permease component	1	0	0.4796	0	gap	1	0.9946	1	kept	0	0.5114	1	recovered
COG0391	GH	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	1	1	0.9798	1	kept	0	0.7957	1	recovered	1	0.9812	1	kept
COG0392	M	Predicted membrane flippase AglD2/YbhN, UPF0104 family	1	0	0.5879	1	recovered	1	0.9816	1	kept	0	0.2411	0	gap
COG0393	S	Uncharacterized pentameric protein YbjQ, UPF0145 family	1	0	0.2487	0	gap	0	0.3667	0	gap	0	0.1578	0	gap
COG0394	T	Protein-tyrosine-phosphatase	1	1	0.9985	1	kept	0	0.8830	1	recovered	1	0.9889	1	kept
COG0395	G	ABC-type glycerol-3-phosphate transport system, permease component	1	1	0.9984	1	kept	1	0.9976	1	kept	1	0.8788	1	kept
COG0396	O	Fe-S cluster assembly ATPase SufC	1	1	0.9965	1	kept	0	0.0986	0	gap	0	0.6095	1	recovered
COG0397	O	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)	1	0	0.5454	1	recovered	1	0.9981	1	kept	1	0.9894	1	kept
COG0398	S	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	1	0	0.9338	1	recovered	1	0.9979	1	kept	0	0.4457	0	gap
COG0399	M	dTDP-4-amino-4,6-dideoxygalactose transaminase	1	1	0.9999	1	kept	1	0.9998	1	kept	0	0.9881	1	recovered
COG0400	R	Predicted esterase	1	0	0.8011	1	recovered	0	0.4938	0	gap	0	0.4247	0	gap
COG0401	C	Membrane potential modulator PMP3/YqaE, plasma membrane proteolipid 3 (PMP3)/Esi3/RCI2/UPF0057 family	1	1	0.4668	0	gap	1	0.8240	1	kept	0	0.0309	0	gap
COG0402	FR	Cytosine/adenosine deaminase or related metal-dependent hydrolase	1	1	0.9997	1	kept	1	0.9999	1	kept	0	0.9649	1	recovered
COG0403	E	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	1	0	0.9769	1	recovered	0	0.9807	1	recovered	0	0.5614	1	recovered
COG0404	E	Glycine cleavage system protein T (aminomethyltransferase)	1	1	0.9983	1	kept	1	0.9988	1	kept	0	0.4232	0	gap
COG0405	E	Gamma-glutamyltranspeptidase	1	0	0.9762	1	recovered	0	0.9690	1	recovered	0	0.5529	1	recovered
COG0406	G	Broad specificity phosphatase PhoE	1	1	0.9999	1	kept	0	0.9981	1	recovered	0	0.9687	1	recovered
COG0407	H	Uroporphyrinogen-III decarboxylase HemE	1	1	0.9998	1	kept	1	0.9983	1	kept	0	0.9447	1	recovered
COG0408	H	Coproporphyrinogen-III oxidase HemH, oxygen-dependent	1	1	0.7894	1	kept	0	0.0634	0	gap	0	0.0088	0	gap
COG0409	O	Hydrogenase maturation factor HypD	1	1	0.9994	1	kept	0	0.9356	1	recovered	0	0.0142	0	gap
COG0410	E	ABC-type branched-chain amino acid transport system, ATPase component LivF	1	0	0.9974	1	recovered	1	0.9996	1	kept	0	0.8953	1	recovered
